survey_year,season_name,season,plot_no,size_class,n,zone
2006,Spring,SP06,5,29,2,Zone III
2006,Spring,SP06,5,30,1,Zone III
2006,Spring,SP06,5,31,1,Zone III
2006,Spring,SP06,5,32,2,Zone III
2006,Spring,SP06,5,33,2,Zone III
2006,Spring,SP06,5,34,1,Zone III
2006,Spring,SP06,5,35,2,Zone III
2006,Spring,SP06,5,37,2,Zone III
2006,Spring,SP06,5,38,1,Zone III
2006,Spring,SP06,5,39,2,Zone III
2006,Spring,SP06,5,40,2,Zone III
2006,Spring,SP06,5,41,2,Zone III
2006,Spring,SP06,5,42,1,Zone III
2006,Spring,SP06,5,43,1,Zone III
2006,Spring,SP06,5,44,2,Zone III
2006,Spring,SP06,5,46,2,Zone III
2006,Spring,SP06,5,49,3,Zone III
2006,Spring,SP06,5,50,1,Zone III
2006,Spring,SP06,5,51,1,Zone III
2006,Spring,SP06,5,53,2,Zone III
2006,Spring,SP06,5,54,2,Zone III
2006,Spring,SP06,5,56,1,Zone III
2006,Spring,SP06,5,57,1,Zone III
2006,Spring,SP06,5,58,2,Zone III
2006,Spring,SP06,5,60,1,Zone III
2006,Spring,SP06,5,62,1,Zone III
2006,Spring,SP06,5,64,1,Zone III
2006,Spring,SP06,5,68,1,Zone III
2006,Fall,FA06,1,15,7,Zone III
2006,Fall,FA06,1,16,19,Zone III
2006,Fall,FA06,1,17,23,Zone III
2006,Fall,FA06,1,18,10,Zone III
2006,Fall,FA06,1,19,6,Zone III
2006,Fall,FA06,1,20,9,Zone III
2006,Fall,FA06,1,21,5,Zone III
2006,Fall,FA06,1,22,2,Zone III
2006,Fall,FA06,1,25,2,Zone III
2006,Fall,FA06,1,26,1,Zone III
2006,Fall,FA06,1,27,1,Zone III
2006,Fall,FA06,1,29,2,Zone III
2006,Fall,FA06,1,30,6,Zone III
2006,Fall,FA06,1,31,1,Zone III
2006,Fall,FA06,1,32,2,Zone III
2006,Fall,FA06,1,33,3,Zone III
2006,Fall,FA06,1,35,3,Zone III
2006,Fall,FA06,1,37,3,Zone III
2006,Fall,FA06,1,38,2,Zone III
2006,Fall,FA06,1,40,2,Zone III
2006,Fall,FA06,1,41,2,Zone III
2006,Fall,FA06,1,42,2,Zone III
2006,Fall,FA06,1,43,1,Zone III
2006,Fall,FA06,1,45,2,Zone III
2006,Fall,FA06,1,47,1,Zone III
2006,Fall,FA06,1,50,2,Zone III
2006,Fall,FA06,1,52,1,Zone III
2006,Fall,FA06,1,54,2,Zone III
2006,Fall,FA06,1,74,1,Zone III
2006,Fall,FA06,2,21,1,Zone III
2006,Fall,FA06,2,29,1,Zone III
2006,Fall,FA06,2,46,1,Zone III
2006,Fall,FA06,2,61,1,Zone III
2006,Fall,FA06,3,20,1,Zone III
2006,Fall,FA06,3,22,1,Zone III
2006,Fall,FA06,3,24,1,Zone III
2006,Fall,FA06,3,31,1,Zone III
2006,Fall,FA06,3,32,1,Zone III
2006,Fall,FA06,3,34,1,Zone III
2006,Fall,FA06,3,50,1,Zone III
2006,Fall,FA06,3,54,1,Zone III
2006,Fall,FA06,3,61,3,Zone III
2006,Fall,FA06,4,40,1,Zone III
2006,Fall,FA06,4,45,1,Zone III
2006,Fall,FA06,4,46,1,Zone III
2006,Fall,FA06,5,16,2,Zone III
2006,Fall,FA06,5,18,1,Zone III
2006,Fall,FA06,5,20,1,Zone III
2006,Fall,FA06,5,24,1,Zone III
2006,Fall,FA06,5,25,3,Zone III
2006,Fall,FA06,5,26,3,Zone III
2006,Fall,FA06,5,27,3,Zone III
2006,Fall,FA06,5,29,1,Zone III
2006,Fall,FA06,5,30,5,Zone III
2006,Fall,FA06,5,31,2,Zone III
2006,Fall,FA06,5,32,3,Zone III
2006,Fall,FA06,5,33,1,Zone III
2006,Fall,FA06,5,34,4,Zone III
2006,Fall,FA06,5,36,3,Zone III
2006,Fall,FA06,5,37,1,Zone III
2006,Fall,FA06,5,38,1,Zone III
2006,Fall,FA06,5,39,1,Zone III
2006,Fall,FA06,5,40,1,Zone III
2006,Fall,FA06,5,43,4,Zone III
2006,Fall,FA06,5,44,2,Zone III
2006,Fall,FA06,5,45,5,Zone III
2006,Fall,FA06,5,46,2,Zone III
2006,Fall,FA06,5,47,3,Zone III
2006,Fall,FA06,5,49,1,Zone III
2006,Fall,FA06,5,51,1,Zone III
2006,Fall,FA06,5,52,2,Zone III
2006,Fall,FA06,5,55,1,Zone III
2006,Fall,FA06,5,56,1,Zone III
2006,Fall,FA06,5,57,1,Zone III
2006,Fall,FA06,5,58,2,Zone III
2006,Fall,FA06,5,62,1,Zone III
2006,Fall,FA06,5,63,1,Zone III
2007,Spring,SP07,1,15,4,Zone III
2007,Spring,SP07,1,16,8,Zone III
2007,Spring,SP07,1,17,12,Zone III
2007,Spring,SP07,1,18,13,Zone III
2007,Spring,SP07,1,19,5,Zone III
2007,Spring,SP07,1,20,5,Zone III
2007,Spring,SP07,1,21,5,Zone III
2007,Spring,SP07,1,22,10,Zone III
2007,Spring,SP07,1,23,2,Zone III
2007,Spring,SP07,1,24,1,Zone III
2007,Spring,SP07,1,27,3,Zone III
2007,Spring,SP07,1,28,2,Zone III
2007,Spring,SP07,1,29,1,Zone III
2007,Spring,SP07,1,30,1,Zone III
2007,Spring,SP07,1,31,3,Zone III
2007,Spring,SP07,1,32,3,Zone III
2007,Spring,SP07,1,33,3,Zone III
2007,Spring,SP07,1,34,2,Zone III
2007,Spring,SP07,1,35,2,Zone III
2007,Spring,SP07,1,36,2,Zone III
2007,Spring,SP07,1,37,2,Zone III
2007,Spring,SP07,1,38,4,Zone III
2007,Spring,SP07,1,39,3,Zone III
2007,Spring,SP07,1,40,1,Zone III
2007,Spring,SP07,1,41,1,Zone III
2007,Spring,SP07,1,42,4,Zone III
2007,Spring,SP07,1,43,2,Zone III
2007,Spring,SP07,1,44,3,Zone III
2007,Spring,SP07,1,45,1,Zone III
2007,Spring,SP07,1,46,2,Zone III
2007,Spring,SP07,1,48,2,Zone III
2007,Spring,SP07,1,51,1,Zone III
2007,Spring,SP07,1,52,2,Zone III
2007,Spring,SP07,1,53,2,Zone III
2007,Spring,SP07,1,55,1,Zone III
2007,Spring,SP07,1,56,2,Zone III
2007,Spring,SP07,2,43,1,Zone III
2007,Spring,SP07,2,50,1,Zone III
2007,Spring,SP07,2,51,1,Zone III
2007,Spring,SP07,3,30,1,Zone III
2007,Spring,SP07,3,32,1,Zone III
2007,Spring,SP07,3,33,2,Zone III
2007,Spring,SP07,3,34,1,Zone III
2007,Spring,SP07,3,40,1,Zone III
2007,Spring,SP07,3,50,1,Zone III
2007,Spring,SP07,3,51,1,Zone III
2007,Spring,SP07,3,61,1,Zone III
2007,Spring,SP07,3,62,1,Zone III
2007,Spring,SP07,3,65,1,Zone III
2007,Spring,SP07,4,20,1,Zone III
2007,Spring,SP07,4,45,1,Zone III
2007,Spring,SP07,4,51,1,Zone III
2007,Spring,SP07,5,20,1,Zone III
2007,Spring,SP07,5,25,1,Zone III
2007,Spring,SP07,5,27,1,Zone III
2007,Spring,SP07,5,28,4,Zone III
2007,Spring,SP07,5,30,4,Zone III
2007,Spring,SP07,5,31,1,Zone III
2007,Spring,SP07,5,32,4,Zone III
2007,Spring,SP07,5,34,4,Zone III
2007,Spring,SP07,5,35,2,Zone III
2007,Spring,SP07,5,36,2,Zone III
2007,Spring,SP07,5,37,1,Zone III
2007,Spring,SP07,5,38,1,Zone III
2007,Spring,SP07,5,39,1,Zone III
2007,Spring,SP07,5,40,3,Zone III
2007,Spring,SP07,5,42,2,Zone III
2007,Spring,SP07,5,43,2,Zone III
2007,Spring,SP07,5,44,2,Zone III
2007,Spring,SP07,5,45,2,Zone III
2007,Spring,SP07,5,46,3,Zone III
2007,Spring,SP07,5,48,1,Zone III
2007,Spring,SP07,5,49,1,Zone III
2007,Spring,SP07,5,50,2,Zone III
2007,Spring,SP07,5,51,3,Zone III
2007,Spring,SP07,5,52,1,Zone III
2007,Spring,SP07,5,55,1,Zone III
2007,Spring,SP07,5,56,1,Zone III
2007,Spring,SP07,5,60,1,Zone III
2007,Spring,SP07,5,63,1,Zone III
2007,Spring,SP07,5,64,1,Zone III
2007,Fall,FA07,1,15,2,Zone III
2007,Fall,FA07,1,16,4,Zone III
2007,Fall,FA07,1,17,2,Zone III
2007,Fall,FA07,1,19,3,Zone III
2007,Fall,FA07,1,20,4,Zone III
2007,Fall,FA07,1,21,1,Zone III
2007,Fall,FA07,1,22,2,Zone III
2007,Fall,FA07,1,25,2,Zone III
2007,Fall,FA07,1,26,1,Zone III
2007,Fall,FA07,1,27,2,Zone III
2007,Fall,FA07,1,28,1,Zone III
2007,Fall,FA07,1,30,1,Zone III
2007,Fall,FA07,1,31,4,Zone III
2007,Fall,FA07,1,32,3,Zone III
2007,Fall,FA07,1,33,3,Zone III
2007,Fall,FA07,1,35,3,Zone III
2007,Fall,FA07,1,36,2,Zone III
2007,Fall,FA07,1,37,1,Zone III
2007,Fall,FA07,1,38,5,Zone III
2007,Fall,FA07,1,39,2,Zone III
2007,Fall,FA07,1,40,4,Zone III
2007,Fall,FA07,1,41,3,Zone III
2007,Fall,FA07,1,42,2,Zone III
2007,Fall,FA07,1,43,4,Zone III
2007,Fall,FA07,1,45,2,Zone III
2007,Fall,FA07,1,46,3,Zone III
2007,Fall,FA07,1,48,1,Zone III
2007,Fall,FA07,1,49,2,Zone III
2007,Fall,FA07,1,50,1,Zone III
2007,Fall,FA07,1,52,1,Zone III
2007,Fall,FA07,1,53,2,Zone III
2007,Fall,FA07,1,54,1,Zone III
2007,Fall,FA07,1,59,1,Zone III
2007,Fall,FA07,1,71,1,Zone III
2007,Fall,FA07,2,15,1,Zone III
2007,Fall,FA07,2,19,1,Zone III
2007,Fall,FA07,2,34,1,Zone III
2007,Fall,FA07,2,45,1,Zone III
2007,Fall,FA07,2,46,1,Zone III
2007,Fall,FA07,3,17,1,Zone III
2007,Fall,FA07,3,18,1,Zone III
2007,Fall,FA07,3,19,2,Zone III
2007,Fall,FA07,3,21,1,Zone III
2007,Fall,FA07,3,23,1,Zone III
2007,Fall,FA07,3,34,1,Zone III
2007,Fall,FA07,3,38,2,Zone III
2007,Fall,FA07,3,41,1,Zone III
2007,Fall,FA07,3,43,1,Zone III
2007,Fall,FA07,3,52,1,Zone III
2007,Fall,FA07,3,59,1,Zone III
2007,Fall,FA07,3,60,1,Zone III
2007,Fall,FA07,3,63,1,Zone III
2007,Fall,FA07,4,15,1,Zone III
2007,Fall,FA07,4,40,1,Zone III
2007,Fall,FA07,4,51,1,Zone III
2007,Fall,FA07,5,15,1,Zone III
2007,Fall,FA07,5,20,3,Zone III
2007,Fall,FA07,5,21,1,Zone III
2007,Fall,FA07,5,24,2,Zone III
2007,Fall,FA07,5,25,2,Zone III
2007,Fall,FA07,5,26,1,Zone III
2007,Fall,FA07,5,27,3,Zone III
2007,Fall,FA07,5,28,1,Zone III
2007,Fall,FA07,5,29,1,Zone III
2007,Fall,FA07,5,30,1,Zone III
2007,Fall,FA07,5,31,4,Zone III
2007,Fall,FA07,5,32,3,Zone III
2007,Fall,FA07,5,33,1,Zone III
2007,Fall,FA07,5,34,2,Zone III
2007,Fall,FA07,5,35,2,Zone III
2007,Fall,FA07,5,36,3,Zone III
2007,Fall,FA07,5,37,2,Zone III
2007,Fall,FA07,5,38,1,Zone III
2007,Fall,FA07,5,39,3,Zone III
2007,Fall,FA07,5,40,2,Zone III
2007,Fall,FA07,5,41,1,Zone III
2007,Fall,FA07,5,42,2,Zone III
2007,Fall,FA07,5,43,1,Zone III
2007,Fall,FA07,5,45,2,Zone III
2007,Fall,FA07,5,46,3,Zone III
2007,Fall,FA07,5,48,2,Zone III
2007,Fall,FA07,5,49,2,Zone III
2007,Fall,FA07,5,50,2,Zone III
2007,Fall,FA07,5,53,1,Zone III
2007,Fall,FA07,5,61,1,Zone III
2008,Spring,SP08,1,20,4,Zone III
2008,Spring,SP08,1,21,3,Zone III
2008,Spring,SP08,1,23,2,Zone III
2008,Spring,SP08,1,24,1,Zone III
2008,Spring,SP08,1,25,1,Zone III
2008,Spring,SP08,1,26,1,Zone III
2008,Spring,SP08,1,27,1,Zone III
2008,Spring,SP08,1,28,2,Zone III
2008,Spring,SP08,1,29,4,Zone III
2008,Spring,SP08,1,30,3,Zone III
2008,Spring,SP08,1,31,4,Zone III
2008,Spring,SP08,1,33,2,Zone III
2008,Spring,SP08,1,34,1,Zone III
2008,Spring,SP08,1,36,2,Zone III
2008,Spring,SP08,1,37,1,Zone III
2008,Spring,SP08,1,38,3,Zone III
2008,Spring,SP08,1,40,6,Zone III
2008,Spring,SP08,1,41,3,Zone III
2008,Spring,SP08,1,42,3,Zone III
2008,Spring,SP08,1,43,1,Zone III
2008,Spring,SP08,1,44,3,Zone III
2008,Spring,SP08,1,45,1,Zone III
2008,Spring,SP08,1,46,1,Zone III
2008,Spring,SP08,1,47,1,Zone III
2008,Spring,SP08,1,48,3,Zone III
2008,Spring,SP08,1,49,1,Zone III
2008,Spring,SP08,1,51,1,Zone III
2008,Spring,SP08,1,52,2,Zone III
2008,Spring,SP08,1,53,1,Zone III
2008,Spring,SP08,1,68,1,Zone III
2008,Spring,SP08,2,23,1,Zone III
2008,Spring,SP08,2,25,1,Zone III
2008,Spring,SP08,2,36,1,Zone III
2008,Spring,SP08,2,48,1,Zone III
2008,Spring,SP08,3,15,1,Zone III
2008,Spring,SP08,3,16,1,Zone III
2008,Spring,SP08,3,18,2,Zone III
2008,Spring,SP08,3,20,1,Zone III
2008,Spring,SP08,3,21,3,Zone III
2008,Spring,SP08,3,22,2,Zone III
2008,Spring,SP08,3,25,1,Zone III
2008,Spring,SP08,3,38,2,Zone III
2008,Spring,SP08,3,39,1,Zone III
2008,Spring,SP08,3,42,1,Zone III
2008,Spring,SP08,3,47,1,Zone III
2008,Spring,SP08,3,51,1,Zone III
2008,Spring,SP08,3,57,1,Zone III
2008,Spring,SP08,3,60,1,Zone III
2008,Spring,SP08,3,65,1,Zone III
2008,Spring,SP08,4,15,1,Zone III
2008,Spring,SP08,4,17,1,Zone III
2008,Spring,SP08,4,18,1,Zone III
2008,Spring,SP08,4,25,1,Zone III
2008,Spring,SP08,4,31,1,Zone III
2008,Spring,SP08,4,43,1,Zone III
2008,Spring,SP08,4,56,1,Zone III
2008,Spring,SP08,5,19,1,Zone III
2008,Spring,SP08,5,20,2,Zone III
2008,Spring,SP08,5,21,6,Zone III
2008,Spring,SP08,5,24,1,Zone III
2008,Spring,SP08,5,25,5,Zone III
2008,Spring,SP08,5,26,2,Zone III
2008,Spring,SP08,5,28,4,Zone III
2008,Spring,SP08,5,29,2,Zone III
2008,Spring,SP08,5,31,6,Zone III
2008,Spring,SP08,5,32,6,Zone III
2008,Spring,SP08,5,33,1,Zone III
2008,Spring,SP08,5,34,1,Zone III
2008,Spring,SP08,5,35,2,Zone III
2008,Spring,SP08,5,36,3,Zone III
2008,Spring,SP08,5,37,2,Zone III
2008,Spring,SP08,5,38,5,Zone III
2008,Spring,SP08,5,39,1,Zone III
2008,Spring,SP08,5,40,2,Zone III
2008,Spring,SP08,5,41,1,Zone III
2008,Spring,SP08,5,42,1,Zone III
2008,Spring,SP08,5,43,2,Zone III
2008,Spring,SP08,5,44,2,Zone III
2008,Spring,SP08,5,45,2,Zone III
2008,Spring,SP08,5,47,2,Zone III
2008,Spring,SP08,5,48,2,Zone III
2008,Spring,SP08,5,50,2,Zone III
2008,Spring,SP08,5,51,1,Zone III
2008,Spring,SP08,5,53,2,Zone III
2008,Spring,SP08,5,59,1,Zone III
2008,Spring,SP08,5,60,1,Zone III
2008,Fall,FA08,1,15,12,Zone III
2008,Fall,FA08,1,16,6,Zone III
2008,Fall,FA08,1,17,4,Zone III
2008,Fall,FA08,1,18,7,Zone III
2008,Fall,FA08,1,19,3,Zone III
2008,Fall,FA08,1,20,2,Zone III
2008,Fall,FA08,1,24,3,Zone III
2008,Fall,FA08,1,25,2,Zone III
2008,Fall,FA08,1,26,2,Zone III
2008,Fall,FA08,1,27,1,Zone III
2008,Fall,FA08,1,28,6,Zone III
2008,Fall,FA08,1,29,3,Zone III
2008,Fall,FA08,1,30,3,Zone III
2008,Fall,FA08,1,31,3,Zone III
2008,Fall,FA08,1,32,1,Zone III
2008,Fall,FA08,1,33,2,Zone III
2008,Fall,FA08,1,34,2,Zone III
2008,Fall,FA08,1,35,2,Zone III
2008,Fall,FA08,1,36,2,Zone III
2008,Fall,FA08,1,37,5,Zone III
2008,Fall,FA08,1,38,2,Zone III
2008,Fall,FA08,1,39,3,Zone III
2008,Fall,FA08,1,40,2,Zone III
2008,Fall,FA08,1,41,3,Zone III
2008,Fall,FA08,1,42,2,Zone III
2008,Fall,FA08,1,44,3,Zone III
2008,Fall,FA08,1,45,3,Zone III
2008,Fall,FA08,1,46,1,Zone III
2008,Fall,FA08,1,48,1,Zone III
2008,Fall,FA08,1,50,1,Zone III
2008,Fall,FA08,1,51,1,Zone III
2008,Fall,FA08,1,52,2,Zone III
2008,Fall,FA08,1,55,1,Zone III
2008,Fall,FA08,1,56,1,Zone III
2008,Fall,FA08,1,62,1,Zone III
2008,Fall,FA08,1,65,1,Zone III
2008,Fall,FA08,2,17,1,Zone III
2008,Fall,FA08,2,29,1,Zone III
2008,Fall,FA08,2,35,1,Zone III
2008,Fall,FA08,2,37,1,Zone III
2008,Fall,FA08,2,42,1,Zone III
2008,Fall,FA08,2,48,1,Zone III
2008,Fall,FA08,3,15,5,Zone III
2008,Fall,FA08,3,17,1,Zone III
2008,Fall,FA08,3,18,1,Zone III
2008,Fall,FA08,3,20,2,Zone III
2008,Fall,FA08,3,21,1,Zone III
2008,Fall,FA08,3,22,1,Zone III
2008,Fall,FA08,3,23,1,Zone III
2008,Fall,FA08,3,31,1,Zone III
2008,Fall,FA08,3,41,1,Zone III
2008,Fall,FA08,3,47,1,Zone III
2008,Fall,FA08,3,50,1,Zone III
2008,Fall,FA08,3,57,1,Zone III
2008,Fall,FA08,3,61,1,Zone III
2008,Fall,FA08,3,64,1,Zone III
2008,Fall,FA08,3,67,1,Zone III
2008,Fall,FA08,4,30,1,Zone III
2008,Fall,FA08,4,36,1,Zone III
2008,Fall,FA08,4,48,1,Zone III
2008,Fall,FA08,4,57,1,Zone III
2008,Fall,FA08,5,15,7,Zone III
2008,Fall,FA08,5,16,5,Zone III
2008,Fall,FA08,5,17,7,Zone III
2008,Fall,FA08,5,18,2,Zone III
2008,Fall,FA08,5,19,2,Zone III
2008,Fall,FA08,5,20,1,Zone III
2008,Fall,FA08,5,23,2,Zone III
2008,Fall,FA08,5,24,1,Zone III
2008,Fall,FA08,5,26,3,Zone III
2008,Fall,FA08,5,27,3,Zone III
2008,Fall,FA08,5,28,5,Zone III
2008,Fall,FA08,5,29,2,Zone III
2008,Fall,FA08,5,30,4,Zone III
2008,Fall,FA08,5,31,8,Zone III
2008,Fall,FA08,5,32,6,Zone III
2008,Fall,FA08,5,33,4,Zone III
2008,Fall,FA08,5,34,1,Zone III
2008,Fall,FA08,5,35,3,Zone III
2008,Fall,FA08,5,36,5,Zone III
2008,Fall,FA08,5,37,1,Zone III
2008,Fall,FA08,5,38,1,Zone III
2008,Fall,FA08,5,39,2,Zone III
2008,Fall,FA08,5,40,7,Zone III
2008,Fall,FA08,5,41,2,Zone III
2008,Fall,FA08,5,42,3,Zone III
2008,Fall,FA08,5,45,2,Zone III
2008,Fall,FA08,5,47,3,Zone III
2008,Fall,FA08,5,48,2,Zone III
2008,Fall,FA08,5,50,1,Zone III
2008,Fall,FA08,5,53,2,Zone III
2008,Fall,FA08,5,58,1,Zone III
2008,Fall,FA08,5,62,1,Zone III
2009,Spring,SP09,1,15,1,Zone III
2009,Spring,SP09,1,16,1,Zone III
2009,Spring,SP09,1,17,1,Zone III
2009,Spring,SP09,1,20,2,Zone III
2009,Spring,SP09,1,21,3,Zone III
2009,Spring,SP09,1,22,1,Zone III
2009,Spring,SP09,1,23,5,Zone III
2009,Spring,SP09,1,24,4,Zone III
2009,Spring,SP09,1,25,4,Zone III
2009,Spring,SP09,1,26,3,Zone III
2009,Spring,SP09,1,27,4,Zone III
2009,Spring,SP09,1,28,3,Zone III
2009,Spring,SP09,1,29,2,Zone III
2009,Spring,SP09,1,30,8,Zone III
2009,Spring,SP09,1,33,3,Zone III
2009,Spring,SP09,1,34,1,Zone III
2009,Spring,SP09,1,35,2,Zone III
2009,Spring,SP09,1,36,1,Zone III
2009,Spring,SP09,1,37,3,Zone III
2009,Spring,SP09,1,38,2,Zone III
2009,Spring,SP09,1,39,1,Zone III
2009,Spring,SP09,1,40,2,Zone III
2009,Spring,SP09,1,41,3,Zone III
2009,Spring,SP09,1,44,2,Zone III
2009,Spring,SP09,1,47,1,Zone III
2009,Spring,SP09,1,48,2,Zone III
2009,Spring,SP09,1,50,1,Zone III
2009,Spring,SP09,1,51,1,Zone III
2009,Spring,SP09,1,58,1,Zone III
2009,Spring,SP09,2,30,1,Zone III
2009,Spring,SP09,2,34,1,Zone III
2009,Spring,SP09,2,37,1,Zone III
2009,Spring,SP09,2,46,1,Zone III
2009,Spring,SP09,3,23,1,Zone III
2009,Spring,SP09,3,24,1,Zone III
2009,Spring,SP09,3,25,2,Zone III
2009,Spring,SP09,3,28,1,Zone III
2009,Spring,SP09,3,40,1,Zone III
2009,Spring,SP09,3,42,1,Zone III
2009,Spring,SP09,3,50,2,Zone III
2009,Spring,SP09,3,51,2,Zone III
2009,Spring,SP09,3,52,1,Zone III
2009,Spring,SP09,3,60,1,Zone III
2009,Spring,SP09,3,65,1,Zone III
2009,Spring,SP09,3,66,1,Zone III
2009,Spring,SP09,4,26,1,Zone III
2009,Spring,SP09,4,38,1,Zone III
2009,Spring,SP09,4,57,1,Zone III
2009,Spring,SP09,5,17,2,Zone III
2009,Spring,SP09,5,18,3,Zone III
2009,Spring,SP09,5,19,3,Zone III
2009,Spring,SP09,5,20,5,Zone III
2009,Spring,SP09,5,21,5,Zone III
2009,Spring,SP09,5,22,1,Zone III
2009,Spring,SP09,5,23,2,Zone III
2009,Spring,SP09,5,24,2,Zone III
2009,Spring,SP09,5,25,1,Zone III
2009,Spring,SP09,5,26,2,Zone III
2009,Spring,SP09,5,27,2,Zone III
2009,Spring,SP09,5,28,3,Zone III
2009,Spring,SP09,5,30,3,Zone III
2009,Spring,SP09,5,31,3,Zone III
2009,Spring,SP09,5,32,3,Zone III
2009,Spring,SP09,5,33,1,Zone III
2009,Spring,SP09,5,34,8,Zone III
2009,Spring,SP09,5,35,4,Zone III
2009,Spring,SP09,5,36,4,Zone III
2009,Spring,SP09,5,37,3,Zone III
2009,Spring,SP09,5,38,5,Zone III
2009,Spring,SP09,5,39,1,Zone III
2009,Spring,SP09,5,40,4,Zone III
2009,Spring,SP09,5,41,2,Zone III
2009,Spring,SP09,5,42,3,Zone III
2009,Spring,SP09,5,43,1,Zone III
2009,Spring,SP09,5,44,3,Zone III
2009,Spring,SP09,5,46,2,Zone III
2009,Spring,SP09,5,47,2,Zone III
2009,Spring,SP09,5,48,2,Zone III
2009,Spring,SP09,5,49,1,Zone III
2009,Spring,SP09,5,53,1,Zone III
2009,Spring,SP09,5,55,1,Zone III
2009,Spring,SP09,5,57,1,Zone III
2009,Fall,FA09,1,15,14,Zone III
2009,Fall,FA09,1,16,8,Zone III
2009,Fall,FA09,1,17,11,Zone III
2009,Fall,FA09,1,18,5,Zone III
2009,Fall,FA09,1,19,6,Zone III
2009,Fall,FA09,1,20,11,Zone III
2009,Fall,FA09,1,21,2,Zone III
2009,Fall,FA09,1,22,4,Zone III
2009,Fall,FA09,1,23,2,Zone III
2009,Fall,FA09,1,25,3,Zone III
2009,Fall,FA09,1,27,3,Zone III
2009,Fall,FA09,1,28,2,Zone III
2009,Fall,FA09,1,29,1,Zone III
2009,Fall,FA09,1,30,6,Zone III
2009,Fall,FA09,1,31,1,Zone III
2009,Fall,FA09,1,32,4,Zone III
2009,Fall,FA09,1,33,6,Zone III
2009,Fall,FA09,1,34,1,Zone III
2009,Fall,FA09,1,35,4,Zone III
2009,Fall,FA09,1,36,5,Zone III
2009,Fall,FA09,1,37,1,Zone III
2009,Fall,FA09,1,38,2,Zone III
2009,Fall,FA09,1,39,1,Zone III
2009,Fall,FA09,1,40,1,Zone III
2009,Fall,FA09,1,41,4,Zone III
2009,Fall,FA09,1,42,2,Zone III
2009,Fall,FA09,1,43,2,Zone III
2009,Fall,FA09,1,44,2,Zone III
2009,Fall,FA09,1,46,1,Zone III
2009,Fall,FA09,1,48,1,Zone III
2009,Fall,FA09,1,50,1,Zone III
2009,Fall,FA09,1,51,1,Zone III
2009,Fall,FA09,1,52,1,Zone III
2009,Fall,FA09,1,53,2,Zone III
2009,Fall,FA09,1,54,1,Zone III
2009,Fall,FA09,1,55,2,Zone III
2009,Fall,FA09,1,60,1,Zone III
2009,Fall,FA09,1,64,1,Zone III
2009,Fall,FA09,2,38,1,Zone III
2009,Fall,FA09,2,40,1,Zone III
2009,Fall,FA09,2,46,1,Zone III
2009,Fall,FA09,3,15,1,Zone III
2009,Fall,FA09,3,20,1,Zone III
2009,Fall,FA09,3,27,1,Zone III
2009,Fall,FA09,3,28,1,Zone III
2009,Fall,FA09,3,29,1,Zone III
2009,Fall,FA09,3,31,1,Zone III
2009,Fall,FA09,3,35,1,Zone III
2009,Fall,FA09,3,43,1,Zone III
2009,Fall,FA09,3,46,2,Zone III
2009,Fall,FA09,3,51,2,Zone III
2009,Fall,FA09,3,61,1,Zone III
2009,Fall,FA09,3,64,1,Zone III
2009,Fall,FA09,4,20,1,Zone III
2009,Fall,FA09,4,21,1,Zone III
2009,Fall,FA09,4,22,1,Zone III
2009,Fall,FA09,4,23,1,Zone III
2009,Fall,FA09,4,48,1,Zone III
2009,Fall,FA09,4,59,1,Zone III
2009,Fall,FA09,5,18,1,Zone III
2009,Fall,FA09,5,19,2,Zone III
2009,Fall,FA09,5,20,4,Zone III
2009,Fall,FA09,5,22,4,Zone III
2009,Fall,FA09,5,23,3,Zone III
2009,Fall,FA09,5,24,2,Zone III
2009,Fall,FA09,5,25,1,Zone III
2009,Fall,FA09,5,26,3,Zone III
2009,Fall,FA09,5,27,4,Zone III
2009,Fall,FA09,5,28,5,Zone III
2009,Fall,FA09,5,29,2,Zone III
2009,Fall,FA09,5,30,3,Zone III
2009,Fall,FA09,5,31,7,Zone III
2009,Fall,FA09,5,32,1,Zone III
2009,Fall,FA09,5,33,2,Zone III
2009,Fall,FA09,5,34,3,Zone III
2009,Fall,FA09,5,35,2,Zone III
2009,Fall,FA09,5,36,4,Zone III
2009,Fall,FA09,5,37,3,Zone III
2009,Fall,FA09,5,38,4,Zone III
2009,Fall,FA09,5,39,3,Zone III
2009,Fall,FA09,5,40,4,Zone III
2009,Fall,FA09,5,41,1,Zone III
2009,Fall,FA09,5,42,4,Zone III
2009,Fall,FA09,5,44,3,Zone III
2009,Fall,FA09,5,45,2,Zone III
2009,Fall,FA09,5,46,1,Zone III
2009,Fall,FA09,5,48,2,Zone III
2009,Fall,FA09,5,49,1,Zone III
2009,Fall,FA09,5,52,1,Zone III
2010,Spring,SP10,1,16,1,Zone III
2010,Spring,SP10,1,17,1,Zone III
2010,Spring,SP10,1,18,1,Zone III
2010,Spring,SP10,1,21,2,Zone III
2010,Spring,SP10,1,22,1,Zone III
2010,Spring,SP10,1,23,1,Zone III
2010,Spring,SP10,1,25,1,Zone III
2010,Spring,SP10,1,26,4,Zone III
2010,Spring,SP10,1,27,2,Zone III
2010,Spring,SP10,1,28,2,Zone III
2010,Spring,SP10,1,29,2,Zone III
2010,Spring,SP10,1,30,2,Zone III
2010,Spring,SP10,1,31,4,Zone III
2010,Spring,SP10,1,32,2,Zone III
